fecha,CO,NO,NO2,NOX,O3,PM10,PM25,SO2,anio,mes,anio_mes,estacion_anio,CO_outlier,NO_outlier,NO2_outlier,NOX_outlier,O3_outlier,PM10_outlier,PM25_outlier,SO2_outlier,evento_extremo,CO_filtrado,NO_filtrado,NO2_filtrado,NOX_filtrado,O3_filtrado,PM10_filtrado,PM25_filtrado,SO2_filtrado
2016-06-17,0.5759090909090909,13.619932432432432,23.75168918918919,37.35641891891892,36.876577840112205,37.41914893617021,22.70080862533693,5.572262773722628,2016,6,2016-06,Primavera,0,0,0,0,0,0,0,0,0,0.5322688998736712,10.971077627647249,22.432799262552013,33.39468731279927,31.775767015022243,29.794620455904813,17.671797557080428,3.057304209587779
2016-06-18,0.3813153961136024,6.232830820770519,16.366834170854272,22.55276381909548,37.98162729658792,33.83716075156576,19.34065934065934,1.8658008658008656,2016,6,2016-06,Primavera,0,0,0,0,0,0,0,0,0,0.529695848482706,10.986234120662502,22.21359020345668,33.190435773496176,31.388134900859757,29.396514263744997,17.334158567970185,3.039967851594116
2016-06-19,0.2990853658536585,3.6044520547945207,11.863013698630136,15.467465753424657,31.240641711229948,18.704444444444444,10.466275659824047,1.8147058823529407,2016,6,2016-06,Primavera,0,0,0,0,0,0,0,0,0,0.5278742886697061,11.017994337237367,22.029596231881968,33.0380153216899,31.055973633214954,29.070264655159843,17.04442725229418,3.019248859677522
2016-06-20,0.4210762331838565,8.656896551724138,17.755172413793105,26.4,18.57372654155496,15.524625267665954,8.632947976878613,4.597325408618127,2016,6,2016-06,Primavera,0,0,0,0,0,0,0,0,0,0.5267826403135815,11.065501172619749,21.88135553402533,32.93710978078595,30.780010397221766,28.816698787722576,16.803060618511523,2.995557498183124
2016-06-21,0.4762975778546713,11.90080971659919,16.75910931174089,28.70242914979757,19.85308056872038,15.825557809330627,8.231607629427794,1.3287435456110157,2016,6,2016-06,Primavera,0,0,0,0,0,0,0,0,0,0.5263794193573668,11.127438519572122,21.768455410042442,32.88599299838478,30.559909367923588,28.63537221969439,16.60957662302303,2.9693594039122795
2016-06-22,0.4252252252252252,8.691901408450704,18.34683098591549,27.017605633802816,30.14382632,24.536585365853657,11.53225806451613,2.330316742081448,2016,6,2016-06,Primavera,0,0,0,0,0,0,0,0,0,0.5266047167460712,11.202069191934621,21.689568010980413,32.8816024879342,30.39427729964584,28.52458300389125,16.462595665027003,2.941165124304895
2016-06-23,0.5978947368421053,15.492091388400702,25.755711775043935,41.23901582,31.73748308525034,36.36872586872587,19.43564356435644,6.243202416918429,2016,6,2016-06,Primavera,0,0,0,0,0,0,0,0,0,0.5273823526983406,11.287287070736758,21.642518459137253,32.919659681200834,30.280699781424918,28.481420963321813,16.35990979973348,2.9115193457985202
2016-06-24,0.7146926536731634,21.47460595446585,29.61646234676007,51.07880910683012,27.745098039215687,47.602316602316606,25.75,4.201807228915663,2016,6,2016-06,Primavera,0,0,0,0,0,0,0,0,0,0.5286225849282298,11.380680221252328,21.624380631954065,32.994828816025176,30.21580835138975,28.50184781016723,16.29857525311941,2.8809896133719644
2016-06-25,0.6277456647398844,11.044943820224718,24.5569823434992,35.57624398073836,27.574358974358976,39.73603082851638,27.82908163265306,3.756983240223464,2016,6,2016-06,Primavera,0,0,0,0,0,0,0,0,0,0.530225221332783,11.479601337545114,21.63159453982731,33.10090474650713,30.19537665294131,28.58080122823142,16.275021893381773,2.8501543493510653
2016-06-26,0.5579710144927537,7.830097087378641,19.862459546925567,27.6747572815534,23.370038412291933,23.756335282651072,17.554156171284635,1.702928870292887,2016,6,2016-06,Primavera,0,0,0,0,0,0,0,0,0,0.5320829804858168,11.581242234556495,21.660098872761672,33.23101997378022,30.214442393395704,28.712315470276433,16.28517248544421,2.8195901695746493
2016-06-27,0.5432478632478632,13.595238095238097,20.726190476190474,34.2718254,28.808049535603715,23.259183673469387,14.868073878627968,1.4365733113673806,2016,6,2016-06,Primavera,0,0,0,0,0,0,0,0,0,0.534084958215922,11.682710099440051,21.70547292575343,33.377862822581704,30.267451016082756,28.889652773346285,16.32456528223165,2.7898588685134884
2016-06-28,0.4085271317829457,7.5,17.496539792387544,25.03287197231834,32.78532608695652,22.53688524590164,11.704787234042554,1.1428571428571428,2016,6,2016-06,Primavera,0,0,0,0,0,0,0,0,0,0.536120087631591,11.781104328333958,21.763083221672566,33.53390091027859,30.348416196331616,29.105442817753417,16.3884754004768,2.7614948239088912
2016-06-29,0.4725239616613418,8.2003367,21.393939393939394,29.595959595959595,35.445910290237464,28.21031746031746,14.869897959183673,2.462235649546828,2016,6,2016-06,Primavera,0,0,0,0,0,0,0,0,0,0.5380805078920844,11.873593420660843,21.828230993944068,33.69160554102134,30.451091251155262,29.351829718782557,16.472032441730164,2.7349937342239623
2016-06-30,0.6302675585284281,13.294320137693632,26.225473321858864,39.51635111876076,36.06349206349206,32.39453125,19.785353535353536,1.116719242902208,2016,6,2016-06,Primavera,0,0,0,0,0,0,0,0,0,0.5398647709355605,11.957491382465772,21.896296864834277,33.84367280733401,30.56914459321735,29.620626579043066,16.570332993605692,2.710803470849233
2016-07-01,0.6600938967136151,12.71985815602837,27.0,39.68794326241135,26.657219973009447,30.512670565302145,19.82089552238806,2.7625786163522013,2016,7,2016-07,Verano,0,0,0,0,0,0,0,0,0,0.5413808127883175,12.030332597796066,21.962878715624704,33.983236348478364,30.696331975644128,29.903476782139112,16.67854678321712,2.6893174900404513
2016-07-02,0.6248511904761905,15.111304347826088,23.808695652173917,38.88695652173913,30.37070063694268,28.206500956022943,18.09925558312655,3.250386398763524,2016,7,2016-07,Verano,0,0,0,0,0,0,0,0,0,0.5425486060184271,12.089943463712615,22.02391840133249,34.10406570992881,30.826658678360893,30.192020047162007,16.79201489376731,2.6708708513883397
2016-07-03,0.515625,10.645714285714286,18.994285714285716,29.66095238095238,40.37724550898204,25.562141491395792,14.456575682382134,2.491496598639456,2016,7,2016-07,Verano,0,0,0,0,0,0,0,0,0,0.5433024067240858,12.13450855919035,22.075813089906802,34.20074385298933,30.954525652435333,30.478060553627486,16.906338282341007,2.6557385387221615
2016-07-04,0.662463768,14.91891891891892,27.52364864864865,42.43074324324324,38.971974522293,35.9752381,22.43456790123457,3.785822021116138,2016,7,2016-07,Verano,0,0,0,0,0,0,0,0,0,0.5435925212713428,12.16262896157374,22.11550768648102,34.26881788834797,31.07485446073572,30.753734212074363,17.017455119845664,2.644135538006783
2016-07-05,0.5060693641618497,8.735483870967743,23.92258064516129,32.66290322580645,39.0941475826972,22.331417624521077,11.994736842105263,2.938622754491018,2016,7,2016-07,Verano,0,0,0,0,0,0,0,0,0,0.5433865404758372,12.173370521579907,22.140565695917033,34.30491819595165,31.183186577711975,31.011671996721812,17.121706002512667,2.636218025542005
2016-07-06,0.6206095791001451,12.320967741935483,29.232258064516127,41.54354838709678,31.201799485861184,26.14792899408284,15.6,2.330769230769231,2016,7,2016-07,Verano,0,0,0,0,0,0,0,0,0,0.5426700122469339,12.166300232138763,22.149216643273693,34.30684218313197,31.275753715218883,31.245155893717026,17.21588654339101,2.632085050860941
2016-07-07,0.6502183406113538,19.466666666666665,26.09430894308943,45.572357723577234,31.712628865979383,37.009671179883945,20.925925925925927,4.032863849765258,2016,7,2016-07,Verano,0,0,0,0,0,0,0,0,0,0.5414465428432376,12.141509058862093,22.14037886781094,34.273599862197216,31.349517656762487,31.448263425254616,17.297287094140987,2.631780218497426
